"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"NS9_marine_group_uncultured_Bacteroidetes"	"treatment_tag"	"138"	"treatment_tag138"	4.46840687599837	-1.79251545169817	1.05599853718772	0.0011477571216697	0.0774060905879007	0.0011477571216697	0.0774060905879007	NA	"abundance"	16	16
"Candidatus_Planktophila_uncultured_actinobacterium"	"treatment_tag"	"719"	"treatment_tag719"	5.00998035050583	-1.37207297421942	0.722772669619027	0.00118243661879758	0.0774664904829385	0.00118243661879758	0.0774664904829385	NA	"abundance"	16	14
"Gloeocapsa_uncultured_bacterium"	"read_depth"	"read_depth"	"read_depth"	2.0592015139464	-0.993321152475838	0.46283319137272	0.00121996230684207	0.0777048213774685	0.00121996230684207	0.0777048213774685	NA	"abundance"	16	16
"Gloeocapsa_uncultured_bacterium"	"treatment_tag"	"719"	"treatment_tag719"	-7.16943283172922	-1.37207297421942	0.985155422728721	0.00129522588496189	0.0802689987626384	0.00129522588496189	0.0802689987626384	NA	"abundance"	16	16
"Polynucleobacter_metagenome"	"read_depth"	"read_depth"	"read_depth"	2.59176472409672	-0.993321152475838	0.584686128265645	0.00137645348106652	0.083058100844356	0.00137645348106652	0.083058100844356	NA	"abundance"	16	16
"Clade_III_Candidatus_Pelagibacter"	"treatment_tag"	"719"	"treatment_tag719"	5.92877547638451	-1.37207297421942	0.915820497854282	0.00157681408094512	0.0888391060658513	0.00157681408094512	0.0888391060658513	NA	"abundance"	16	13
"FukuN18_freshwater_group_uncultured_bacterium"	"treatment_tag"	"138"	"treatment_tag138"	6.41532554090757	-1.79251545169817	1.49943313303362	0.00164459741549139	0.0888391060658513	0.00164459741549139	0.0888391060658513	NA	"abundance"	16	16
"Methylotenera_uncultured_soil"	"treatment_tag"	"138"	"treatment_tag138"	-4.94522944692009	-1.79251545169817	0.459213512443714	0.00162845186776783	0.0888391060658513	0.00162845186776783	0.0888391060658513	NA	"abundance"	16	14
"Sediminibacterium_uncultured_bacterium"	"treatment_tag"	"100,000"	"treatment_tag100,000"	-6.82704392406925	1.51804453818552	1.51731121314901	0.00158173875058687	0.0888391060658513	0.00158173875058687	0.0888391060658513	NA	"abundance"	16	16
"Sediminibacterium_uncultured_bacterium"	"treatment_tag"	"719"	"treatment_tag719"	-9.92634741441423	-1.37207297421942	1.56866903780852	0.00170471899995528	0.0888391060658513	0.00170471899995528	0.0888391060658513	NA	"abundance"	16	16
"Sporichthyaceae_uncultured_bacterium"	"treatment_tag"	"3,727"	"treatment_tag3,727"	4.93986495053408	-2.15501960807012	1.23194428602452	0.00169334849791913	0.0888391060658513	0.00169334849791913	0.0888391060658513	NA	"abundance"	16	16
"Clade_III_uncultured_Pelagibacterales"	"read_depth"	"read_depth"	"read_depth"	1.98330742244081	-0.993321152475838	0.521656959344884	0.00219096828250676	0.093977087615432	0.00219096828250676	0.093977087615432	NA	"abundance"	16	16
"Dinghuibacter_uncultured_Sphingobacterium"	"treatment_tag"	"719"	"treatment_tag719"	4.69023558110312	-1.37207297421942	0.978473390107748	0.00188498476677434	0.093977087615432	0.00188498476677434	0.093977087615432	NA	"abundance"	16	13
"Emticicia_Emticicia_sediminis"	"treatment_tag"	"138"	"treatment_tag138"	2.41477554424662	-1.79251545169817	0.689256300856321	0.00214176455939485	0.093977087615432	0.00214176455939485	0.093977087615432	NA	"abundance"	16	15
"Gloeocapsa_uncultured_bacterium"	"treatment_tag"	"4"	"treatment_tag4"	-5.05529126626175	0.456919140062976	1.02545437203197	0.00200050358272197	0.093977087615432	0.00200050358272197	0.093977087615432	NA	"abundance"	16	16
"Lautropia_metagenome"	"treatment_tag"	"3,727"	"treatment_tag3,727"	4.69360178759829	-2.15501960807012	1.25337389926062	0.00215267762278692	0.093977087615432	0.00215267762278692	0.093977087615432	NA	"abundance"	16	16
"Methylotenera_uncultured_soil"	"treatment_tag"	"3,727"	"treatment_tag3,727"	-6.63806231316563	-2.15501960807012	0.61060160070614	0.00205876974121866	0.093977087615432	0.00205876974121866	0.093977087615432	NA	"abundance"	16	14
"Planctopirus_uncultured_planctomycete"	"treatment_tag"	"3,727"	"treatment_tag3,727"	4.2877376764711	-2.15501960807012	0.421473756343205	0.0019467255527793	0.093977087615432	0.0019467255527793	0.093977087615432	NA	"abundance"	16	10
"Prosthecobacter_uncultured_Prosthecobacter"	"read_depth"	"read_depth"	"read_depth"	4.74714856039339	-0.993321152475838	0.962466552099135	0.00221315426569269	0.093977087615432	0.00221315426569269	0.093977087615432	NA	"abundance"	16	15
"Prosthecobacter_uncultured_Prosthecobacter"	"treatment_tag"	"4"	"treatment_tag4"	-11.6470087755772	0.456919140062976	2.06211316304527	0.00209796169382825	0.093977087615432	0.00209796169382825	0.093977087615432	NA	"abundance"	16	15
"SM1A02_uncultured_bacterium"	"read_depth"	"read_depth"	"read_depth"	-4.68836263468486	-0.993321152475838	0.446451098066928	0.0020542096611571	0.093977087615432	0.0020542096611571	0.093977087615432	NA	"abundance"	16	12
"966-1_metagenome"	"treatment_tag"	"4"	"treatment_tag4"	-3.71899823935385	0.456919140062976	0.801814493418923	0.00249343173668493	0.101324946015689	0.00249343173668493	0.101324946015689	NA	"abundance"	16	15
"Emticicia_uncultured_bacterium"	"read_depth"	"read_depth"	"read_depth"	1.6579776562812	-0.993321152475838	0.463341145948358	0.00249725479464014	0.101324946015689	0.00249725479464014	0.101324946015689	NA	"abundance"	16	16
"hgcI_clade_uncultured_actinobacterium"	"treatment_tag"	"138"	"treatment_tag138"	6.96897525227774	-1.79251545169817	1.75532876203962	0.00256295109852156	0.101324946015689	0.00256295109852156	0.101324946015689	NA	"abundance"	16	16
"uncultured_Lacibacterium_aquatile"	"treatment_tag"	"100,000"	"treatment_tag100,000"	5.24327491345307	1.51804453818552	0.722499186355907	0.00254867177222007	0.101324946015689	0.00254867177222007	0.101324946015689	NA	"abundance"	16	16
"Flavobacterium_uncultured_Bacteroidetes"	"treatment_tag"	"100,000"	"treatment_tag100,000"	-6.16473222773458	1.51804453818552	1.56615937250957	0.0028035059451178	0.102038716383415	0.0028035059451178	0.102038716383415	NA	"abundance"	16	16
"Luteolibacter_uncultured_Verrucomicrobia"	"treatment_tag"	"138"	"treatment_tag138"	6.26425445285648	-1.79251545169817	1.19021460481931	0.00264405242862276	0.102038716383415	0.00264405242862276	0.102038716383415	NA	"abundance"	16	13
"Methylotenera_uncultured_soil"	"treatment_tag"	"26"	"treatment_tag26"	-4.43720662370202	-0.844482382553039	0.596091238399559	0.00276765228924414	0.102038716383415	0.00276765228924414	0.102038716383415	NA	"abundance"	16	14
"Planctopirus_uncultured_planctomycete"	"treatment_tag"	"26"	"treatment_tag26"	2.86791892915569	-0.844482382553039	0.292158211740244	0.00271360268391363	0.102038716383415	0.00271360268391363	0.102038716383415	NA	"abundance"	16	10
"Sporichthyaceae_uncultured_actinobacterium"	"treatment_tag"	"138"	"treatment_tag138"	4.61375636334113	-1.79251545169817	1.15128959542722	0.00278654421579161	0.102038716383415	0.00278654421579161	0.102038716383415	NA	"abundance"	16	15
"Candidatus_Megaira_uncultured_Rickettsiaceae"	"treatment_tag"	"4"	"treatment_tag4"	-3.50347754849798	0.456919140062976	0.689699485647065	0.00289342751552191	0.103666082704558	0.00289342751552191	0.103666082704558	NA	"abundance"	16	14
"Prosthecobacter_uncultured_Prosthecobacter"	"treatment_tag"	"100,000"	"treatment_tag100,000"	-8.71229959439354	1.51804453818552	1.9056790981355	0.00310048147541009	0.107718242774475	0.00310048147541009	0.107718242774475	NA	"abundance"	16	15
"Sporichthyaceae_uncultured_bacterium"	"read_depth"	"read_depth"	"read_depth"	2.25090861345222	-0.993321152475838	0.626134991521052	0.00305589805325068	0.107718242774475	0.00305589805325068	0.107718242774475	NA	"abundance"	16	16
"hgcI_clade_uncultured_bacterium"	"read_depth"	"read_depth"	"read_depth"	1.98085133414787	-0.993321152475838	0.572487166084684	0.0032339821412406	0.11003634439033	0.0032339821412406	0.11003634439033	NA	"abundance"	16	16
"Sediminibacterium_uncultured_bacterium"	"treatment_tag"	"4"	"treatment_tag4"	-7.34373535798125	0.456919140062976	1.63283730260183	0.00326317985980917	0.11003634439033	0.00326317985980917	0.11003634439033	NA	"abundance"	16	16
"Planctopirus_uncultured_planctomycete"	"read_depth"	"read_depth"	"read_depth"	2.31816789022559	-0.993321152475838	0.281218607071871	0.00332161676135323	0.110383583098304	0.00332161676135323	0.110383583098304	NA	"abundance"	16	10
"Cyanobium_PCC-6307_uncultured_Chroococcales"	"treatment_tag"	"138"	"treatment_tag138"	3.72019730005556	-1.79251545169817	1.16843907972884	0.00356271552900411	0.116633676349346	0.00356271552900411	0.116633676349346	NA	"abundance"	16	15
"Gloeocapsa_uncultured_bacterium"	"treatment_tag"	"3,727"	"treatment_tag3,727"	2.5579579464216	-2.15501960807012	0.910641815607492	0.00361142216345556	0.116633676349346	0.00361142216345556	0.116633676349346	NA	"abundance"	16	16
"Candidatus_Planktoluna_uncultured_actinobacterium"	"treatment_tag"	"138"	"treatment_tag138"	3.59836653225271	-1.79251545169817	1.15596845151923	0.00375816042927868	0.117510628957879	0.00375816042927868	0.117510628957879	NA	"abundance"	16	16
"Candidatus_Planktophila_uncultured_actinobacterium"	"treatment_tag"	"138"	"treatment_tag138"	3.15588585302172	-1.79251545169817	0.788495079353281	0.00379188108523199	0.117510628957879	0.00379188108523199	0.117510628957879	NA	"abundance"	16	14
"Emticicia_uncultured_bacterium"	"treatment_tag"	"3,727"	"treatment_tag3,727"	2.51662461899812	-2.15501960807012	0.911641235453838	0.0038019976106114	0.117510628957879	0.0038019976106114	0.117510628957879	NA	"abundance"	16	16
"Prosthecobacter_uncultured_Prosthecobacter"	"treatment_tag"	"719"	"treatment_tag719"	-11.5090436073491	-1.37207297421942	1.97532960802368	0.00384356614559134	0.117510628957879	0.00384356614559134	0.117510628957879	NA	"abundance"	16	15
"hgcI_clade_uncultured_bacterium"	"treatment_tag"	"138"	"treatment_tag138"	1.93728681109208	-1.79251545169817	0.807541696575302	0.00435911758198149	0.131066267675878	0.00435911758198149	0.131066267675878	NA	"abundance"	16	16
"NS11-12_marine_group_metagenome"	"treatment_tag"	"26"	"treatment_tag26"	3.60411094790399	-0.844482382553039	0.962887309598394	0.00440126585741063	0.131066267675878	0.00440126585741063	0.131066267675878	NA	"abundance"	16	16
"SM1A02_uncultured_bacterium"	"treatment_tag"	"3,727"	"treatment_tag3,727"	-8.88456611210788	-2.15501960807012	1.07364601186765	0.00453211693933686	0.133232617203839	0.00453211693933686	0.133232617203839	NA	"abundance"	16	12
"uncultured_Algoriphagus_sp."	"treatment_tag"	"26"	"treatment_tag26"	5.2882605643565	-0.844482382553039	1.23852439679647	0.00472598812979275	0.137173301033098	0.00472598812979275	0.137173301033098	NA	"abundance"	16	14
"Cyanobium_PCC-6307_uncultured_Chroococcales"	"treatment_tag"	"26"	"treatment_tag26"	6.33169846350585	-0.844482382553039	1.62952462936908	0.00484715329729968	0.138931531383852	0.00484715329729968	0.138931531383852	NA	"abundance"	16	15
"Candidatus_Megaira_uncultured_Rickettsiaceae"	"treatment_tag"	"100,000"	"treatment_tag100,000"	-1.33740958226135	1.51804453818552	0.578698891559664	0.00564432131198966	0.139165900735401	0.00564432131198966	0.139165900735401	NA	"abundance"	16	14
"Candidatus_Methylopumilus_uncultured_beta"	"read_depth"	"read_depth"	"read_depth"	0.453539175217594	-0.993321152475838	0.221551673144251	0.00557582565418402	0.139165900735401	0.00557582565418402	0.139165900735401	NA	"abundance"	16	15
"Candidatus_Methylopumilus_uncultured_beta"	"treatment_tag"	"100,000"	"treatment_tag100,000"	3.6262259746082	1.51804453818552	0.456140498621351	0.00555170560847129	0.139165900735401	0.00555170560847129	0.139165900735401	NA	"abundance"	16	15
"Gloeocapsa_uncultured_bacterium"	"treatment_tag"	"26"	"treatment_tag26"	3.19170085925566	-0.844482382553039	0.910497068551989	0.00535800393052532	0.139165900735401	0.00535800393052532	0.139165900735401	NA	"abundance"	16	16
"hgcI_clade_uncultured_Candidatus"	"treatment_tag"	"138"	"treatment_tag138"	5.47015897370459	-1.79251545169817	1.69340207084335	0.00538560706262936	0.139165900735401	0.00538560706262936	0.139165900735401	NA	"abundance"	16	16
"PeM15_metagenome"	"treatment_tag"	"4"	"treatment_tag4"	3.46056623095111	0.456919140062976	0.477403586662514	0.00500933638559964	0.139165900735401	0.00500933638559964	0.139165900735401	NA	"abundance"	16	13
"Pirellula_bacterium_enrichment"	"treatment_tag"	"138"	"treatment_tag138"	0.689194174408009	-1.79251545169817	0.541230597860941	0.00545118366079067	0.139165900735401	0.00545118366079067	0.139165900735401	NA	"abundance"	16	16
"Pirellula_uncultured_bacterium"	"treatment_tag"	"138"	"treatment_tag138"	-6.23328046454579	-1.79251545169817	1.03039063537382	0.00561868571212543	0.139165900735401	0.00561868571212543	0.139165900735401	NA	"abundance"	16	16
"Polynucleobacter_metagenome"	"treatment_tag"	"3,727"	"treatment_tag3,727"	3.09373165849753	-2.15501960807012	1.15039207932598	0.00551032172993482	0.139165900735401	0.00551032172993482	0.139165900735401	NA	"abundance"	16	16
"Polynucleobacter_uncultured_bacterium"	"treatment_tag"	"100,000"	"treatment_tag100,000"	-6.08485400716305	1.51804453818552	1.75422513980636	0.00503991907382051	0.139165900735401	0.00503991907382051	0.139165900735401	NA	"abundance"	16	16
"Polynucleobacter_uncultured_beta"	"treatment_tag"	"3,727"	"treatment_tag3,727"	8.46597645289113	-2.15501960807012	0.5904671428958	0.00494400075170054	0.139165900735401	0.00494400075170054	0.139165900735401	NA	"abundance"	16	12
"Sediminibacterium_uncultured_bacterium"	"read_depth"	"read_depth"	"read_depth"	2.29975999014092	-0.993321152475838	0.736972136808118	0.00561623786736842	0.139165900735401	0.00561623786736842	0.139165900735401	NA	"abundance"	16	16
"SH3-11_uncultured_Verrucomicrobia"	"treatment_tag"	"4"	"treatment_tag4"	-8.05974569515894	0.456919140062976	1.51885743800292	0.00522009068184348	0.139165900735401	0.00522009068184348	0.139165900735401	NA	"abundance"	16	12
"Serratia_Serratia_fonticola"	"treatment_tag"	"4"	"treatment_tag4"	3.68247169567542	0.456919140062976	0.0394238299973483	0.00590633336627688	0.144076834136946	0.00590633336627688	0.144076834136946	NA	"abundance"	16	11
"Amaricoccus_metagenome"	"treatment_tag"	"138"	"treatment_tag138"	3.07929399103136	-1.79251545169817	0.315789494276515	0.00624538178261458	0.145003346535374	0.00624538178261458	0.145003346535374	NA	"abundance"	16	10
"Amaricoccus_metagenome"	"treatment_tag"	"3,727"	"treatment_tag3,727"	7.19501257950213	-2.15501960807012	0.582050578406691	0.00624367517630653	0.145003346535374	0.00624367517630653	0.145003346535374	NA	"abundance"	16	10
"Flavobacterium_uncultured_Bacteroidetes"	"read_depth"	"read_depth"	"read_depth"	2.33920499454324	-0.993321152475838	0.760698141118322	0.00609662676531664	0.145003346535374	0.00609662676531664	0.145003346535374	NA	"abundance"	16	16
"NS11-12_marine_group_uncultured_bacterium"	"treatment_tag"	"719"	"treatment_tag719"	-7.62663443638106	-1.37207297421942	1.49578468816308	0.00626050209638118	0.145003346535374	0.00626050209638118	0.145003346535374	NA	"abundance"	16	16
"Rhodovarius_uncultured_Acetobacteraceae"	"treatment_tag"	"100,000"	"treatment_tag100,000"	-4.29356869344088	1.51804453818552	0.812056043929487	0.00612484958915749	0.145003346535374	0.00612484958915749	0.145003346535374	NA	"abundance"	16	12
"uncultured_Comamonadaceae_bacterium"	"read_depth"	"read_depth"	"read_depth"	-3.68816760445526	-0.993321152475838	0.294436242475145	0.00640779424022386	0.146930721928333	0.00640779424022386	0.146930721928333	NA	"abundance"	16	8
"uncultured_Algoriphagus_sp."	"treatment_tag"	"138"	"treatment_tag138"	3.62241530939632	-1.79251545169817	1.18796450785656	0.00656618888872917	0.149071991305505	0.00656618888872917	0.149071991305505	NA	"abundance"	16	14
"FukuN57_uncultured_bacterium"	"treatment_tag"	"100,000"	"treatment_tag100,000"	-1.78324385272785	1.51804453818552	0.445338533166203	0.00668227953386791	0.150220264423129	0.00668227953386791	0.150220264423129	NA	"abundance"	16	9
"Candidatus_Planktophila_uncultured_actinobacterium"	"treatment_tag"	"100,000"	"treatment_tag100,000"	-2.08238033987094	1.51804453818552	0.672808470414096	0.00689680083425126	0.153537517601341	0.00689680083425126	0.153537517601341	NA	"abundance"	16	14
"Pirellula_uncultured_bacterium"	"read_depth"	"read_depth"	"read_depth"	-4.08340244826363	-0.993321152475838	0.730470534595302	0.00725120639416565	0.156858643979451	0.00725120639416565	0.156858643979451	NA	"abundance"	16	16
"Sediminibacterium_uncultured_Sphingobacterium"	"treatment_tag"	"138"	"treatment_tag138"	3.97087026190836	-1.79251545169817	0.439969762910493	0.00723975395901211	0.156858643979451	0.00723975395901211	0.156858643979451	NA	"abundance"	16	6
"uncultured_uncultured_Devosia"	"treatment_tag"	"100,000"	"treatment_tag100,000"	5.56297301873241	1.51804453818552	0.773166793165587	0.0071153460476272	0.156858643979451	0.0071153460476272	0.156858643979451	NA	"abundance"	16	14
"Amaricoccus_metagenome"	"read_depth"	"read_depth"	"read_depth"	4.67858348970449	-0.993321152475838	0.441527205227125	0.0081220822082253	0.163343800584409	0.0081220822082253	0.163343800584409	NA	"abundance"	16	10
"Amaricoccus_metagenome"	"treatment_tag"	"4"	"treatment_tag4"	-4.20277177544169	0.456919140062976	0.3485368489649	0.00826335842468007	0.163343800584409	0.00826335842468007	0.163343800584409	NA	"abundance"	16	10
"Aurantimicrobium_uncultured_bacterium"	"treatment_tag"	"3,727"	"treatment_tag3,727"	5.33033239224819	-2.15501960807012	1.86627587508969	0.00805160149679551	0.163343800584409	0.00805160149679551	0.163343800584409	NA	"abundance"	16	15
"Aurantisolimonas_uncultured_bacterium"	"treatment_tag"	"4"	"treatment_tag4"	-2.54024037886285	0.456919140062976	0.11636373244761	0.00809251871180638	0.163343800584409	0.00809251871180638	0.163343800584409	NA	"abundance"	16	11
"BD1-7_clade_metagenome"	"treatment_tag"	"138"	"treatment_tag138"	4.12851431424711	-1.79251545169817	0.91390013812917	0.00805466610634165	0.163343800584409	0.00805466610634165	0.163343800584409	NA	"abundance"	16	10
"Candidatus_Megaira_uncultured_Rickettsiaceae"	"treatment_tag"	"138"	"treatment_tag138"	1.18348785039525	-1.79251545169817	0.65485534936473	0.00768546828347327	0.163343800584409	0.00768546828347327	0.163343800584409	NA	"abundance"	16	14
"Phreatobacter_uncultured_bacterium"	"treatment_tag"	"3,727"	"treatment_tag3,727"	-6.47206887566911	-2.15501960807012	0.902366347786559	0.00810597641200872	0.163343800584409	0.00810597641200872	0.163343800584409	NA	"abundance"	16	15
"Polynucleobacter_uncultured_beta"	"treatment_tag"	"138"	"treatment_tag138"	3.16914773289475	-1.79251545169817	0.396742805804149	0.00824921895356145	0.163343800584409	0.00824921895356145	0.163343800584409	NA	"abundance"	16	12
"Sporichthyaceae_uncultured_bacterium"	"treatment_tag"	"138"	"treatment_tag138"	1.75830964914775	-1.79251545169817	0.883216503867056	0.00803378430681612	0.163343800584409	0.00803378430681612	0.163343800584409	NA	"abundance"	16	16
"UBA12409_uncultured_bacterium"	"treatment_tag"	"100,000"	"treatment_tag100,000"	-3.51434787292437	1.51804453818552	1.16352574770637	0.00805864374210996	0.163343800584409	0.00805864374210996	0.163343800584409	NA	"abundance"	16	14
"Serratia_Serratia_fonticola"	"treatment_tag"	"719"	"treatment_tag719"	1.64062462093338	-1.37207297421942	0.0371782151906472	0.0085740784851982	0.168037281765466	0.0085740784851982	0.168037281765466	NA	"abundance"	16	11
