"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Diplostraca_Diaphanosoma_sp."	"treatment_conc"	"treatment_conc"	"treatment_conc"	0.564489994756767	0	0.565496918073257	0.318172980758567	1	0.535111915832343	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	6
"Discosea_metagenome"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-39.8578077143209	0	90.484554581294	0.659580122574452	1	0.659580122574452	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	4
"Euamoebida_Copromyxa_microcystidis"	"treatment_conc"	"treatment_conc"	"treatment_conc"	4.89501220490897	0	6.30736096876508	0.437702172587282	1	0.683821153286937	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	6
"Euamoebida_Tubulinida_sp."	"treatment_conc"	"treatment_conc"	"treatment_conc"	2.79851930885071	0	4.0301563420965	0.48743470028495	1	0.737276813528021	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	6
"H15-6_Choanocystis_symna"	"treatment_conc"	"treatment_conc"	"treatment_conc"	1195.69160398214	0	2113.58858761094	0.571586624346408	1	0.816461979561094	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	14
"Haptophyta_Spironema_cf."	"treatment_conc"	"treatment_conc"	"treatment_conc"	3.70319332977847	0	6.24787960303878	0.553373896926415	1	0.553373896926415	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	4
"Incertae_Sedis_metagenome"	"treatment_conc"	"treatment_conc"	"treatment_conc"	0.563421132123638	0	0.565335933861303	0.318952401047666	1	0.53617416796126	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	6
"Legeriomycetaceae_Legeriosimilis_sp."	"treatment_conc"	"treatment_conc"	"treatment_conc"	-354.258384714311	0	817.233019990495	0.664662346358108	1	0.664662346358108	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	2
"Monosiga_uncultured_freshwater"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-44.9311200630798	0	99.0312389292317	0.650040064232153	1	0.877528043357364	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	3
"Mycamoeba_uncultured_freshwater"	"treatment_conc"	"treatment_conc"	"treatment_conc"	1.8657965951668	0	2.71630978020805	0.492154236839161	1	0.742092680839585	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	10
"Nuclearia_metagenome"	"treatment_conc"	"treatment_conc"	"treatment_conc"	5.75151578786857	0	9.11499212413895	0.528043698124334	1	0.528043698124334	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	4
"Parvilucifera_uncultured_alveolate"	"treatment_conc"	"treatment_conc"	"treatment_conc"	0.733851159227247	0	0.576148204054852	0.202762869668261	1	0.364412958020414	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	5
"Pterocystis_Pterocystis_sp."	"treatment_conc"	"treatment_conc"	"treatment_conc"	-24.9086434391384	0	74.5110041937188	0.738157091740293	1	0.738157091740293	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	2
"Rigifila_Rigifila_ramosa"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-1068.02651373576	0	908.650034729445	0.239835047883093	1	0.239835047883093	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	6
"Saccamoeba_Saccamoeba_limax"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-55.754802327773	0	83.9385288059458	0.50654072645924	1	0.51931384813685	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	7
"Spirogyra_Spirogyra_pratensis"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-0.131792640355693	0	0.559790274656596	0.81387331790044	1	0.81387331790044	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	6
"Woronina_uncultured_Plasmodiophoridae"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-1594.09306093709	0	3700.38227461244	0.666620013940602	1	0.666620013940602	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	2
"Zoophagus_Zoophagus_insidians"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-55.8433287580981	0	124.844755071576	0.654656906763005	1	0.674120195123325	0.999811187275919	"<4 average observations per random effect group often inflates coefficients and deflates p-values: consider setting small_random_effects=TRUE and see tutorial"	"prevalence"	15	4
"Acanthocystidae_uncultured_eukaryote"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	NA	NA	NA	NA	0.607436332799776	0.999811187275919	"number of levels of each grouping factor must be < number of observations (problems: enclosure)"	"abundance"	15	2
"Diplostraca_Oxyurella_longicaudis"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	15	2
"Discosea_metagenome"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	NA	NA	NA	NA	0.659580122574452	0.999811187275919	"number of levels of each grouping factor must be < number of observations (problems: enclosure)"	"abundance"	15	4
"Haptophyta_Spironema_cf."	"treatment_conc"	"treatment_conc"	"treatment_conc"	1.23434250697992	NA	1.54249670237104	0.507529718529803	NA	0.553373896926415	0.999811187275919	"Model may not have converged with 1 eigenvalue close to zero: 5.3e-11"	"abundance"	15	4
"Legeriomycetaceae_Legeriosimilis_sp."	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	NA	NA	NA	NA	0.664662346358108	0.999811187275919	"number of levels of each grouping factor must be < number of observations (problems: enclosure)"	"abundance"	15	2
"Nuclearia_metagenome"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-0.319516981725152	NA	1.12037914112238	0.802322008485166	NA	0.528043698124334	0.999811187275919	"Model may not have converged with 1 eigenvalue close to zero: -1.4e-27"	"abundance"	15	4
"Pterocystis_Pterocystis_sp."	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	NA	NA	NA	NA	0.738157091740293	0.999811187275919	"number of levels of each grouping factor must be < number of observations (problems: enclosure)"	"abundance"	15	2
"Rigifila_Rigifila_ramosa"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-1550.24328620336	NA	3280.42509724909	0.668126044299432	NA	0.239835047883093	0.999811187275919	"Some predictor variables are on very different scales: consider rescaling"	"abundance"	15	6
"Spirogyra_Spirogyra_pratensis"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	NA	NA	NA	NA	0.81387331790044	0.999811187275919	"number of levels of each grouping factor must be < number of observations (problems: enclosure)"	"abundance"	15	6
"Woronina_uncultured_Plasmodiophoridae"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	NA	NA	NA	NA	0.666620013940602	0.999811187275919	"number of levels of each grouping factor must be < number of observations (problems: enclosure)"	"abundance"	15	2
"Arcellinida_metagenome"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	0	NA	NA	NA	0.982808489832371	0.999811187275919	"All logistic values are the same"	"prevalence"	15	15
"BOLA868_uncultured_Hartmannellidae"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	0	NA	NA	NA	0.991887240225219	0.999811187275919	"All logistic values are the same"	"prevalence"	15	15
"CV1-B1-93_uncultured_centroheliozoan"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	0	NA	NA	NA	0.979420554578776	0.999811187275919	"All logistic values are the same"	"prevalence"	15	15
"Diplostraca_Oxyurella_longicaudis"	"treatment_conc"	"treatment_conc"	"treatment_conc"	-233499.526924732	0	0.00493472838528892	0	NA	NA	NA	"Model failed to converge with max|grad| = 0.0143292 (tol = 0.002, component 1)"	"prevalence"	15	2
"Diplostraca_Pleuroxus_aduncus"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	0	NA	NA	NA	0.98093426123926	0.999811187275919	"All logistic values are the same"	"prevalence"	15	15
"Goniomonas_Goniomonas_truncata"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	0	NA	NA	NA	0.994030900890886	0.999811187275919	"pwrssUpdate did not converge in (maxit) iterations"	"prevalence"	15	13
"H1-10_uncultured_eukaryote"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	0	NA	NA	NA	0.988743991962688	0.999811187275919	"pwrssUpdate did not converge in (maxit) iterations"	"prevalence"	15	13
"Reclinomonas_Reclinomonas_americana"	"treatment_conc"	"treatment_conc"	"treatment_conc"	NA	0	NA	NA	NA	0.995198499294051	0.999811187275919	"pwrssUpdate did not converge in (maxit) iterations"	"prevalence"	15	13
